daytime,video_id,title,channel_id,channel_title,category_title,view_count,like_count,favorite_count,comment_count
2025-11-26 18:43:00,XILnJKGc0yo,INI｜'U MINE' Performance Video,UCc-itdQHxLvUlPrDxIiSJrA,INI,['Entertainment'],177130,19056,0,3338
2025-11-26 18:43:00,vIUORnIS_ug,ELDEN RING NIGHTREIGN The Forsaken Hollows | Scholar Character Trailer,UC_ntXHv-XdKCD7CPynVvnQw,Bandai Namco Entertainment America,['Gaming'],276202,12780,0,976
2025-11-26 18:43:00,dIPZHyTBFz0,『ドラゴンクエストウォーク』の新情報をお届け「スマートウォーク」#131,UCtceiniicYEsbAVuWy-Bi0Q,ドラゴンクエストウォーク公式,['Gaming'],80452,1399,0,192
2025-11-26 18:43:00,b9z3Iaz5Zrc,ヤングスキニー - るっせぇ女【Official Music Video】,UCcg_rvE-fU2tATMwBAxW9bA,ヤングスキニー,['Music'],53404,3983,0,255
2025-11-26 18:43:00,SnCG-_lf74w,今までで一番怖いスーパーマーケット経営『 HELLMART 』,UCMJiPpN_09F0aWpQrgbc_qg,キヨ。,['Gaming'],617016,19064,0,952
2025-11-26 18:43:00,G36amiUCkXU,Juice=Juice『盛れ！ミ・アモーレ』(Concert 2025 Queen of Hearts Special Flush),UC6FadPgGviUcq6VQ0CEJqdQ,Juice=Juice,['Music'],345884,25535,0,4589
2025-11-26 18:43:00,xjUPVppl1DI,4人で協力して本格的な殺人事件を解決に導く『The Case of the Golden Idol』,UCPVr7clenPjpD7WNsSI3UBQ,レトルト,['Gaming'],459103,9175,0,395
2025-11-26 18:43:00,TVqEwvbZP30,RIIZE 라이즈 'Fame' MV,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,['Music'],2361566,101334,0,9045
2025-11-26 18:43:00,kSmHmdAnDYc,【原神】限定★５「ドゥリン」は強いのか？先行解説します。性能/武器/聖遺物/PT編成/凸orモチーフ…全てが分かる！,UCjJmYy279ehSYSwR1A3fXtA,マグロヘッド,['Gaming'],68707,3350,0,497
2025-11-26 18:43:00,x_RYZsOfpKY,ILLIT (아일릿) 'NOT CUTE ANYMORE’ Official MV,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,['Music'],7199909,278453,0,17246
2025-11-26 18:43:00,miySB69T1xw,隠れる場所から作れ！大人たちのガチかくれんぼ【マイクラ】,UCj4PjeVMnNTHIR5EeoNKPAw,ドズル社,['Gaming'],364418,11549,0,447
2025-11-26 18:43:00,JkKNqaEl9Aw,"NEXZ(넥스지) ""Legacy"" Performance Video",UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,['Music'],105409,17461,0,1638
2025-11-26 18:43:00,ST05E_5kn2E,負けたら自身の全財産公開を賭けた通帳カスタムで勝ったのは・・・【The k4sen Con 2025 DAY 3 Supported by ロリポップ！ for Gamers byGMOペパボ】,UChUjERVG8eKEAJSCef-tTmg,k4sen / かせん,['Gaming'],213639,4216,0,306
2025-11-26 18:43:00,ScutqxM3z_s,Hi-STANDARD - Our Song - OFFICIAL MUSIC VIDEO,UCrQUlOEbu-0T0l4DAcBEeIg,pizzaofdeathofficial,['Music'],124283,6913,0,410
2025-11-26 18:43:00,Em805jfRVXs,唯一無二すぎるプレイヤーと対戦し、そのスタイルに感動すら覚えるカワノ【スト6】,UCzRzPAT-AjlPyec5yXG974g,カワノKawano,['Gaming'],149180,3453,0,437
2025-11-26 18:43:00,CZP11p3DklQ,軌跡,UC8_Ag6BVp43Vmrx6eillK9g,Vaundy - Topic,['Music'],56766,2463,0,116
2025-11-26 18:43:00,dmBAMwBBxoM,いいんですか？こんな神イベント｜ポケモンZA #19,UCMzLWawc9x3rUsqYDEfgqzA,ジャック・オ・蘭たん,['Gaming'],116650,4002,0,363
2025-11-26 18:43:00,b1OwvLh8HnU,FMP,UCMR5xpbhv3jzIQG1TOTg-Jg,B'z - Topic,['Music'],9809,252,0,7
2025-11-26 18:43:00,fiSsGbfus6I,うんこちゃんのイナズマイレブン 英雄たちのヴィクトリーロード 実況プレイPart4※ネタバレ注意,UCx1nAvtVDIsaGmCMSe8ofsQ,加藤純一【jun channel】,['Gaming'],254438,1936,0,1179
2025-11-26 18:43:00,kux5GmbZhVg,メロリ,UCpYHkc4rzWEW7iVXIyxQebA,Hey! Say! JUMP - Topic,['Music'],7839,635,0,13
2025-11-26 18:43:00,hn17tmdaAzQ,「ストリートファイターリーグ: Pro-JP 2025」Division F 第10節　☆☆18時40分より初心者必見！SFリーグ: ウォームアップ☆☆,UCu2Fxqf37DAZ0ZhIsd1FZwA,Capcom Fighters JP,['Gaming'],682119,6432,0,96
2025-11-26 18:43:00,7bqePXphj2g,乃木坂46『夢の匂い』MUSIC VIDEO,UCUzpZpX2wRYOk3J8QTFGxDg,乃木坂46 OFFICIAL YouTube CHANNEL,['Music'],234207,17372,0,1502
2025-11-26 18:43:00,DyINvuS9P34,最強のマシンを進化させるマインクラフト【 マイクラ / マインクラフト 】,UCHazKLThRbMyMFu2bVAKhng,ウォーターチャレンジ,['Gaming'],43815,1194,0,37
2025-11-26 18:43:00,Kc7TkgWiWrc,Kiseki No Younakoto,UCof7dOTnyxaidkKkcIFuflQ,Mone Kamishiraishi - Topic,['Music'],16486,732,0,30
2025-11-26 18:43:00,2j2jXv6Juxc,初心者 vs. プロ：最強のピリジャー刑務所作り対決,UCM3yhFc0-fBFuvqx1Vg2YNQ,まいぜんシスターズ,['Gaming'],32856,918,0,32
2025-11-26 18:43:00,dx4XsqUGm10,MAZZEL / Only You -Dance Practice-,UCMF_5h2OejEhVorTB02UUSg,MAZZEL,['Music'],173086,17612,0,1331
2025-11-26 18:43:00,Rc8f268ueOE,加藤純一のマリオカートワールドダイジェスト マリオ王への道【2025/11/24】,UCZetZElUvdElPrcstRjl9DA,加藤純一ロードショー,['Gaming'],149743,1628,0,379
2025-11-26 18:43:00,JrI4_jUZe98,SEVENTEEN | THE SMURFS (세븐틴 | 스머프) Ver. '음악의 신' Official MV,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,['Music'],284159,53741,0,1965
2025-11-26 18:43:00,z-aco1hi0Iw,新キャラくま＆ボニー100レべフルブ初見リーグ！最強火力のワンパンし放題！【バウンティラッシュ】,UCdkVEDVAW5aFmA-Mkz0lAFQ,ひたまゆ。,['Gaming'],143843,1670,0,256
2025-11-26 18:43:00,vQpF9mIiYFU,LALALA (Baby it takes two),UC3NrSfe_yR5XX9zGFxYoV1Q,HIRAIDAI - Topic,['Music'],6863,237,0,22
2025-11-26 18:43:00,55xYiuSAp5c,【#ARCRaidersからスレスパ】遠征視野からカードゲーム【Slay the spyer】,UCSFCh5NL4qXrAy9u-u2lX3g,Kuzuha Channel,['Gaming'],286401,4518,0,14
2025-11-26 18:43:00,Gln8wDtITJ4,Kay-on - SHIN GODZILLA (Official Video),UCdszfKemUn36sOEplfkiGVQ,GPV LABEL,['Music'],32927,2359,0,194
2025-11-26 18:43:00,qUgLxkENl6c,おかんの家は24時間後に消えます【まいくら / マインクラフト】,UCJy7zfLsKBXoo2soFMum7JQ,あかさかの箱,['Gaming'],28237,3872,0,236
2025-11-26 18:43:00,I52yC34Ji2k,YENA「STAR! (feat. Hatsune Miku)」 Music Video,UC4YT50DP7hbMsor8FmyEPMw,Victor Entertainment,['Music'],146703,26598,0,1154
2025-11-26 18:43:00,CvGT2o7-_ZA,#03【 DARK SOULS: REMASTERED 】ナイトレインDLCまでに深淵歩きアルトリウスに会いに行く。王覇山、因縁のアノール・ロンド。（ 人間性を捧げよ ）【 にじさんじ┊︎葉山舞鈴 】,UCfipDDn7wY-C-SoUChgxCQQ,葉山舞鈴 / Ohayama Ch.,['Gaming'],80575,1532,0,9
2025-11-26 18:43:00,j-8vLi2sMg0,【歌ってみた】星の消えた夜に / covered by Nornis【戌亥とこ/町田ちま/にじさんじ】,UCxWcO9CLti4uouUIS5IIF-Q,Nornis,['Music'],49226,5573,0,78
2025-11-26 18:43:00,fCDvm0Y3qkw,【 GTAV 】歌鬼ごっこ‼１曲歌い終わるまでリスナーから逃げ切れええええええええ‼🔥【ホロライブ/さくらみこ】,UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,['Gaming'],288266,15286,0,171
2025-11-26 18:43:00,4Xt_hR0KNvY,IS:SUE (イッシュ) 'Super Luna' Performance Video,UCqKNMJ5s_vsf7WkesdBrvQA,IS:SUE,['Music'],136920,11556,0,2192
2025-11-26 18:43:00,BFaHdJVDmXY,『鳴潮』特別映像丨スペーストレック・コレクティブ スタートーチ学園,UCGc93NguHRwzv1Rw9MyIcxQ,鳴潮 (Wuthering Waves)公式,['Gaming'],42422,3277,0,144
2025-11-26 18:43:00,6oS55kztPlE,Crush,UC6H_7uSepAzrlayBjAb9rrg,WurtS - Topic,['Music'],10784,842,0,24
2025-11-26 18:43:00,nzbbL07maKA,【Among Us#304】ここが地獄ですか？超波動砲にロケットに人外が跋扈するアモングアス【ゆっくり実況】,UCy0DH4rgPPjDWVZO7wibcSQ,めめんともり,['Gaming'],28842,3542,0,187
2025-11-26 18:43:00,vQ_NFqtGDgo,Aiobahn & TAK feat. 初音ミク - DIVA (Official Music Video),UC9qSqkNFiByKzzoxT3Cydyw,Aiobahn,['Music'],86741,17433,0,738
2025-11-26 18:43:00,A3Ki9cI9T9w,任天堂とファンが激怒...新作エアライダーにコックカワサキマイクロビキニという謎のミームが登場して海外でもニュースに/コエテクさんがライザのASMRを販売して爆売れ/チーターを晒し首にした運営が話題に,UCWvr04hMa4k4wSilYcQ4qoA,キャベツの人【ゲーム紹介】,['Gaming'],90448,2139,0,552
2025-11-26 18:43:00,eHmQ_b0LkUA,"Stray Kids ""Do It (Turbo Version)"" Lyric Visualizer",UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,['Music'],381519,86525,0,3213
2025-11-26 18:43:00,Caa-UHhl8Gw,消えると連絡がきた参加勢について（ガチ）,UCGjV4bsC43On-YuiLZcfL0w,KUN,['Gaming'],49298,1958,0,169
2025-11-26 18:43:00,gSXQd_5ht0E,【DANCE VIDEO】君セン！ / iLiFE! 【振り動画】,UChVflUz2J_jaaqYjXqvpmQA,iLiFE!【あいらいふ】,['Music'],527304,22572,0,1029
2025-11-26 18:43:00,1wRkbauiGU8,２年前に舐めた女 vs ２年間舐められてた男の裁判を開幕します 懐クラフト #13,UCoQhX2O93MVTWfgIz-8wOmg,KUNの50人クラフト,['Gaming'],30791,1376,0,89
2025-11-26 18:43:00,BM13CSsDrV8,ココロ・アストロノーツ,UCtwTCZuQkTIwUf5m9mlZnOQ,Release - Topic,['Music'],6260,337,0,0
2025-11-26 18:43:00,aHKMl9HVqZQ,究極の財宝【龍が如く８外伝 Pirates in Hawaii】＃４２,UCZMRuagdTBKmmrFtSMN48Xw,牛沢,['Gaming'],118954,3910,0,331
2025-11-26 18:43:00,v55qDr_jJFA,「レイン・ガール (New Recording) 」佐野元春 & The Coyote Band,UCS57xc1Bf-znC9_ouCc3SZw,佐野元春 - DaisyMusic,['Music'],12287,1250,0,85
2025-11-25 02:40:24,TVqEwvbZP30,RIIZE 라이즈 'Fame' MV,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,['Music'],665856,70550,0,5778
2025-11-25 02:40:24,vMg1KAFAKiY,'이게 맞아?! 시즌2' Main Trailer,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,['Music'],697284,137971,0,7771
2025-11-25 02:40:24,-3TOkp_6gRQ,【#にじ遊戯王祭2025】にじさんじ遊戯王マスターデュエル祭 2025 Day3：星巡り杯 ～銀河の織姫決戦～,UCX7YkU9nEeaoZbkVLVajcMg,にじさんじ,['Gaming'],463531,8989,0,64
2025-11-25 02:40:24,x_RYZsOfpKY,ILLIT (아일릿) 'NOT CUTE ANYMORE’ Official MV,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,['Music'],2969032,174144,0,12228
2025-11-25 02:40:24,dCmNVtLsYzA,TVSP『アンデッドアンラック』Winter編 メインPV／Undead Unluck |Main Trailer,UCkVvAm5jb62IMIJQj4wPVGA,TMSアニメ公式チャンネル,['Film & Animation'],132299,7278,0,419
2025-11-25 02:40:24,koeM_jz4CdM,超巨大な火山を削りきるまで終われません！【マイクラ】,UCj4PjeVMnNTHIR5EeoNKPAw,ドズル社,['Gaming'],236551,10427,0,1144
2025-11-25 02:40:24,G36amiUCkXU,Juice=Juice『盛れ！ミ・アモーレ』(Concert 2025 Queen of Hearts Special Flush),UC6FadPgGviUcq6VQ0CEJqdQ,Juice=Juice,['Music'],109296,16575,0,3025
2025-11-25 02:40:24,ygIwtR2txaw,キモい顔を爆発させるバケモンに初見殺しされるらっだぁ【R.E.P.O.】,UClNdVSK1uy2xFHTaXZYXopw,らっだぁ,['Gaming'],157199,7537,0,226
2025-11-25 02:40:24,llAI08UYyAw,"Stray Kids ""Do It (Overdrive Version)"" M/V",UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,['Music'],1028359,233164,0,8773
2025-11-25 02:40:24,ex7ieF2B09A,男たちが最後の1人になるまで騙し合うREAL Liar's Bar【The k4sen Con 2025 DAY 2 Supported by ロリポップ！ for Gamers byGMOペパボ】,UChUjERVG8eKEAJSCef-tTmg,k4sen / かせん,['Gaming'],113441,2140,0,112
2025-11-25 02:40:24,dx4XsqUGm10,MAZZEL / Only You -Dance Practice-,UCMF_5h2OejEhVorTB02UUSg,MAZZEL,['Music'],75269,12630,0,1050
2025-11-25 02:40:24,GxXpkps21Kc,最終回？【 ポケモンルビー 】チャンピオンダイゴ戦🔥みこちと金コイ伝説～最弱からみんなで最強に育てる旅～【ホロライブ/さくらみこ】,UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,['Gaming'],258442,12193,0,134
2025-11-25 02:40:24,gSXQd_5ht0E,【DANCE VIDEO】君セン！ / iLiFE! 【振り動画】,UChVflUz2J_jaaqYjXqvpmQA,iLiFE!【あいらいふ】,['Music'],316983,20151,0,968
2025-11-25 02:40:24,qJvjFBhQ6vQ,一人で無限に攻めてくる敵を迎え撃つゲーム,UChn5TjkeEqd-JxzizMVSkOw,ハヤトの野望,['Gaming'],81136,1543,0,47
2025-11-25 02:40:24,4Xt_hR0KNvY,IS:SUE (イッシュ) 'Super Luna' Performance Video,UCqKNMJ5s_vsf7WkesdBrvQA,IS:SUE,['Music'],46203,6665,0,1398
2025-11-25 02:40:24,YMxjZF3gtoM,【Shadow Corridor】三姉妹ホラーゲーム実況【第一夜 -路地-】,UCAWxPGGuIfWME2KTLUmSCHw,ぱかチューブっ!【ウマ娘公式】,['Gaming'],124751,8610,0,553
2025-11-25 02:40:24,7bqePXphj2g,乃木坂46『夢の匂い』MUSIC VIDEO,UCUzpZpX2wRYOk3J8QTFGxDg,乃木坂46 OFFICIAL YouTube CHANNEL,['Music'],45069,7456,0,898
2025-11-25 02:40:24,MarWse2JmWU,【パチスロ生配信】今日も懲りずにまずはスマスロ北斗でコンプリート目指す！PACHINKO SLOT生放送パチンコパチスロ実戦！11/24,UCOVLrBaOiMH5QDKXTycZ8Pw,やっちゃんの崖っぷちスロパチ生活,['Gaming'],296514,3303,0,20
2025-11-25 02:40:24,MRYXsF2lblY,RIIZE 'Sticky Like' (Official Audio),UCdVD0MsYecQaIE5Ru-pOIQQ,RIIZE,['Music'],102141,13780,0,761
2025-11-25 02:40:24,-dfR8iYqwK4,なんでこういう事するんや？初使用選手含む全員アニバーサリーの選手でリアタイしたら害悪プレイヤーに遭遇しました【プロスピA】# 1756,UCy9GuRXGTm8TliQ-OJ7KwzA,【V.I.P】,['Gaming'],116319,2552,0,412
2025-11-25 02:40:24,ayjRv2g2UqY,ムカつく -another story- feat. 高梨小麻（CV：石見舞菜香）／HoneyWorks,UCAaGaynFpku5cAx6OOSrW-w,HoneyWorks OFFICIAL,['Music'],290726,17815,0,761
2025-11-25 02:40:24,VhzqSrscVP8,【Lobotomy Corporation】都市のキノコにご用心part49【未遭遇アブノマ回収編】【ゆっくり実況】,UC8rk-fIWJXYlSF8tkfG9wWg,天色鮫,['Gaming'],95794,4664,0,339
2025-11-25 02:40:24,L6tkKvVCs0Y,【MV】どーでもいいよ／まふまふ,UCOTR1tcOAhjgi6YukrPpZxg,まふまふちゃんねる,['Music'],63664,9115,0,492
2025-11-25 02:40:24,xuL1CDdhsOg,【東京喰種】検証！！パワーストーンつけたら喰種で勝てるのか！？生配信260日目,UCYA14rrNjvQq_P_YSNeJHgA,スロライブ,['Gaming'],218021,2081,0,0
2025-11-25 02:40:24,ANU0lVGfWyo,NOT ME,UCNVIo0UJXTdEnsRkCB9Q03w,ILLIT - Topic,['Music'],134231,19444,0,1652
2025-11-25 02:40:24,6mP-mEHEQcw,日本人を狙う30人チーター中国クランを崩壊させてみた【RUST 実況】,UCXEo7JprZQGCPkezcZylHlQ,黒炭酸,['Gaming'],93022,6451,0,962
2025-11-25 02:40:24,kCnD_dMyJ3M,The Bible of The “Eden”,UCZwcUEEjD8RVzB-TAw1ts3g,Eden - Topic,['Music'],43941,2141,0,0
2025-11-25 02:40:24,SWdjfMIkQCg,アザールが最強能力×モメンタムバーストで 頂点ST界の王に君臨しました【eFootball2026アプリ】,UC070fhnqq38qNhqHm5rxTcQ,令和ちゃんねる,['Gaming'],78619,1515,0,123
2025-11-25 02:40:24,WsLcF1ojgFU,アンジュルム『トラブルメーカー』〜Dance Practice Ver.〜,UCDwcZ85zjLKD-3-jqlv1wQQ,アンジュルム,['Music'],23094,2186,0,307
2025-11-25 02:40:24,UfVkyXaTGcs,【まとめ】ミオしゃを褒めないとスジモンになるフブさんとみこスバの『マリカサバイバル』面白トークまとめ【大空スバル/さくらみこ/白上フブキ/ホロライブ切り抜き】,UCqMRVBz-hhSFRuqlL1guqig,あひるだっく,['Gaming'],91598,3269,0,71
2025-11-25 02:40:24,OWpLhNyqeqg,Novelbright - 夢花火 [Official Live Video],UCIJAlAYCNN8RACtDDsy9K6g,Novelbright,['Music'],24382,3101,0,345
2025-11-25 02:40:24,TAL-HXKac80,YOUR CHANCE TO GET 10K GEMS!,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,['Gaming'],1260123,49660,0,1710
2025-11-25 02:40:24,8j4RM-bBYvA,福本大晴「すっぴんLOVE」（Music Video）YouTube Edition,UCXqWKjzm2YMH6Bs7rAmsKFw,福本大晴,['Entertainment'],7827,904,0,286
2025-11-25 02:40:24,UFozBQrnmII,【桃鉄】今夜は無礼講！4人で新作桃鉄を遊ぶぞおおおおおおおお！！ぺこ！【ホロライブ/兎田ぺこら】,UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,['Gaming'],758794,24663,0,393
2025-11-25 02:40:24,0-74AHbFWic,＝LOVE（イコールラブ）/ 19th Single c/w『Queens』リハーサル定点映像 (from 8th ANNIVERSARY PREMIUM TOUR),UCv7VutirxDn3RWIJXI68n_A,＝LOVE（イコールラブ）公式チャンネル,['Entertainment'],123924,10795,0,618
2025-11-25 02:40:24,yRhin7unPeI,これが恐らくビーフ最後の輝きでしょうね【龍が如く８外伝 Pirates in Hawaii】＃４１,UCZMRuagdTBKmmrFtSMN48Xw,牛沢,['Gaming'],110559,3938,0,420
2025-11-25 02:40:24,QRTGKxrKBPM,インビジブル / 歌ってみた【あらき×榊ネス】,UCBhPDpv9JavoPADrZcsAC2A,あらき-ARAKI Official,['Music'],342710,35362,0,956
2025-11-25 02:40:24,XtTT5XdZVpw,シークレットな最終回※ちょっと動画長いよ【ゆっくり実況】,UCOjkVJQcjtWnpf0-1ft4brA,ゆっくりむちゃたぬき,['Gaming'],53796,3377,0,171
2025-11-25 02:40:24,QJpTBz916MI,にっこり^^調査隊のテーマ / まぐねっと部 cover【宝鐘マリン・火威青・しぐれうい・ルンルン】,UCCzUftO8KOVkV4wQG1vkUvg,Marine Ch. 宝鐘マリン,['Entertainment'],904290,100608,0,2777
2025-11-25 02:40:24,gYEhRoknpZQ,【シャドバWB】愛知大会を〝ムゲン・ほーちゃんドラゴン〟1本で破壊してきた男の物語【Shadowverse: Worlds Beyond】,UCqeAYB1DMzfM-hG-Up52yNQ,つるおかかものはし,['Gaming'],64833,752,0,152
2025-11-25 02:40:24,vpXtzSpyV_8,tripleS(트리플에스) msnz neptune ‘Fly Up’ Official MV,UCJnL-TBcsYrF2SLs7tmiC8Q,tripleS official,['Music'],104115,11497,0,622
2025-11-25 02:40:24,S3Q33-4q1xo,【桃鉄2】3年決戦ついに決着! 最下位を回避するのはどっちだ!? #8【霜降り明星】,UCpGpA7mSYmNJjLiJxKso5QA,しもふりチューブ,['Comedy'],71500,973,0,74
2025-11-25 02:40:24,KDC-EOsNzAg,NCT DREAM 엔시티 드림 'Beat It Up' Dance Practice,UCXURHJRGr4-EB3l87kcbElw,NCT DREAM,['Music'],68341,13839,0,437
2025-11-25 02:40:24,LUQ28DBF7EU,どるぴんが病んでるらしい,UCGjV4bsC43On-YuiLZcfL0w,KUN,['Gaming'],134616,3552,0,297
2025-11-25 02:40:24,4oml768wFnk,REAL,UC8eq3M3Yft3FUgxEX6lOZMg,chotokkyu - Topic,['Music'],27578,2855,0,153
2025-11-25 02:40:24,l57EJ_eLsIc,【攻略法発覚】L荒野のコトブキ飛行隊 相次ぐ撤去について【ゴトブキ】,UCYXmyrGUVL8tX7VEvo_DjPw,シャル@ツモらせ隊,['Entertainment'],51169,748,0,309
2025-11-25 02:40:24,FFXSoSl_lGg,Vaundy LIVE “僕にはどうしてわかるんだろう” 2025.11.16 one man live VAWS hall tour “little punk” at 東京ガーデンシアター,UC1FQWQ3y3-e8l1pCtWhJt5A,Vaundy,['Music'],81749,4271,0,167
2025-11-25 02:40:24,zLfnSXg0jKg,あつ森の離島ガチャで「格付けチェック」やってみたら面白すぎた3,UCc-PPk-lNe34JaWCcJQCL0g,ドコムスチャンネル,['Gaming'],64604,2127,0,105
2025-11-25 02:40:24,s5dFrPwvbHY,‘있잖아' - BOYNEXTDOOR (보이넥스트도어) | DOORGROUND,UChhKBlh_wvspTh5n4mL0b5g,BOYNEXTDOOR,['Music'],66590,17033,0,1167
2025-11-25 02:40:24,k1yXf4L5bnc,巨人が討伐するエンダードラゴン 懐50人クラフト #11,UCoQhX2O93MVTWfgIz-8wOmg,KUNの50人クラフト,['Gaming'],82497,2215,0,139
2025-11-25 01:44:51,TVqEwvbZP30,RIIZE 라이즈 'Fame' MV,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,['Music'],491878,68694,0,5612
2025-11-25 01:44:51,vMg1KAFAKiY,'이게 맞아?! 시즌2' Main Trailer,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,['Music'],676264,135589,0,7693
2025-11-25 01:44:51,-3TOkp_6gRQ,【#にじ遊戯王祭2025】にじさんじ遊戯王マスターデュエル祭 2025 Day3：星巡り杯 ～銀河の織姫決戦～,UCX7YkU9nEeaoZbkVLVajcMg,にじさんじ,['Gaming'],461121,8969,0,63
2025-11-25 01:44:51,x_RYZsOfpKY,ILLIT (아일릿) 'NOT CUTE ANYMORE’ Official MV,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,['Music'],2302751,166084,0,11811
2025-11-25 01:44:51,dCmNVtLsYzA,TVSP『アンデッドアンラック』Winter編 メインPV／Undead Unluck |Main Trailer,UCkVvAm5jb62IMIJQj4wPVGA,TMSアニメ公式チャンネル,['Film & Animation'],128594,7147,0,410
2025-11-25 01:44:51,koeM_jz4CdM,超巨大な火山を削りきるまで終われません！【マイクラ】,UCj4PjeVMnNTHIR5EeoNKPAw,ドズル社,['Gaming'],225145,10291,0,1117
2025-11-25 01:44:51,G36amiUCkXU,Juice=Juice『盛れ！ミ・アモーレ』(Concert 2025 Queen of Hearts Special Flush),UC6FadPgGviUcq6VQ0CEJqdQ,Juice=Juice,['Music'],95266,16221,0,2958
2025-11-25 01:44:51,ygIwtR2txaw,キモい顔を爆発させるバケモンに初見殺しされるらっだぁ【R.E.P.O.】,UClNdVSK1uy2xFHTaXZYXopw,らっだぁ,['Gaming'],147470,7414,0,222
2025-11-25 01:44:51,llAI08UYyAw,"Stray Kids ""Do It (Overdrive Version)"" M/V",UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,['Music'],946777,223322,0,8571
2025-11-25 01:44:51,ex7ieF2B09A,男たちが最後の1人になるまで騙し合うREAL Liar's Bar【The k4sen Con 2025 DAY 2 Supported by ロリポップ！ for Gamers byGMOペパボ】,UChUjERVG8eKEAJSCef-tTmg,k4sen / かせん,['Gaming'],106938,2080,0,111
2025-11-25 01:44:51,gSXQd_5ht0E,【DANCE VIDEO】君セン！ / iLiFE! 【振り動画】,UChVflUz2J_jaaqYjXqvpmQA,iLiFE!【あいらいふ】,['Music'],310595,20118,0,968
2025-11-25 01:44:51,MarWse2JmWU,【パチスロ生配信】今日も懲りずにまずはスマスロ北斗でコンプリート目指す！PACHINKO SLOT生放送パチンコパチスロ実戦！11/24,UCOVLrBaOiMH5QDKXTycZ8Pw,やっちゃんの崖っぷちスロパチ生活,['Gaming'],296514,3303,0,20
2025-11-25 01:44:51,dx4XsqUGm10,MAZZEL / Only You -Dance Practice-,UCMF_5h2OejEhVorTB02UUSg,MAZZEL,['Music'],67720,12413,0,1035
2025-11-25 01:44:51,qJvjFBhQ6vQ,一人で無限に攻めてくる敵を迎え撃つゲーム,UChn5TjkeEqd-JxzizMVSkOw,ハヤトの野望,['Gaming'],72943,1499,0,44
2025-11-25 01:44:51,4Xt_hR0KNvY,IS:SUE (イッシュ) 'Super Luna' Performance Video,UCqKNMJ5s_vsf7WkesdBrvQA,IS:SUE,['Music'],41123,6509,0,1381
2025-11-25 01:44:51,xuL1CDdhsOg,【東京喰種】検証！！パワーストーンつけたら喰種で勝てるのか！？生配信260日目,UCYA14rrNjvQq_P_YSNeJHgA,スロライブ,['Gaming'],218021,2081,0,0
2025-11-25 01:44:51,ayjRv2g2UqY,ムカつく -another story- feat. 高梨小麻（CV：石見舞菜香）／HoneyWorks,UCAaGaynFpku5cAx6OOSrW-w,HoneyWorks OFFICIAL,['Music'],285396,17765,0,758
2025-11-25 01:44:51,VhzqSrscVP8,【Lobotomy Corporation】都市のキノコにご用心part49【未遭遇アブノマ回収編】【ゆっくり実況】,UC8rk-fIWJXYlSF8tkfG9wWg,天色鮫,['Gaming'],90455,4605,0,336
2025-11-25 01:44:51,MRYXsF2lblY,RIIZE 'Sticky Like' (Official Audio),UCdVD0MsYecQaIE5Ru-pOIQQ,RIIZE,['Music'],94287,13466,0,749
2025-11-25 01:44:51,-dfR8iYqwK4,なんでこういう事するんや？初使用選手含む全員アニバーサリーの選手でリアタイしたら害悪プレイヤーに遭遇しました【プロスピA】# 1756,UCy9GuRXGTm8TliQ-OJ7KwzA,【V.I.P】,['Gaming'],107966,2512,0,411
2025-11-25 01:44:51,L6tkKvVCs0Y,【MV】どーでもいいよ／まふまふ,UCOTR1tcOAhjgi6YukrPpZxg,まふまふちゃんねる,['Music'],40503,8886,0,483
2025-11-25 01:44:51,6mP-mEHEQcw,日本人を狙う30人チーター中国クランを崩壊させてみた【RUST 実況】,UCXEo7JprZQGCPkezcZylHlQ,黒炭酸,['Gaming'],88171,6338,0,935
2025-11-25 01:44:51,ANU0lVGfWyo,NOT ME,UCNVIo0UJXTdEnsRkCB9Q03w,ILLIT - Topic,['Music'],120753,18275,0,1578
2025-11-25 01:44:51,UFozBQrnmII,【桃鉄】今夜は無礼講！4人で新作桃鉄を遊ぶぞおおおおおおおお！！ぺこ！【ホロライブ/兎田ぺこら】,UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,['Gaming'],756092,24645,0,393
