daytime,channel_id,channel_title,channel_view_count,subscriber_count,video_count
2025-11-28 07:19:06,UCxhPsqKunv6674tZcQoEzOg,LIBRO,9608620,19500,26
2025-11-28 07:19:06,UCC4xWbcBVn-tHgchhrdmFpg,Jinmenusagi,10080853,32800,81
2025-11-28 07:19:06,UCcz2Y1yhR42UxbFwvPFGCmA,きっしー助六ちゃんねる,76067930,61600,942
2025-11-28 07:19:06,UCapLmxI6gv5WBd3N3sUVG8Q,稲垣潤一 Official,39810109,49800,46
2025-11-28 07:19:06,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,32615202386,33500000,4642
2025-11-28 07:19:06,UCPJCP_fon2mOMfibbBPUOYw,SAWAYAN GAMES / サワヤン ゲームズ,1299417555,2070000,3418
2025-11-28 07:19:06,UCzXjPL7zo0bxhOYDxLJ9YEg,ポッキー,4097303091,3750000,4360
2025-11-28 07:19:06,UC-ifW8mHzfsZVGHY8vxqrjA,A.B.C-Z,59464169,54600,437
2025-11-28 07:19:06,UCzRzPAT-AjlPyec5yXG974g,カワノKawano,208412962,185000,1323
2025-11-28 07:19:06,UCHzevlEL9JfsBIm86uNCJqg,宮野真守,79523549,449000,329
2025-11-28 07:19:06,UC4YT50DP7hbMsor8FmyEPMw,Victor Entertainment,1490097112,1070000,4975
2025-11-28 07:19:06,UC5wr1qJKJOrHHK-haeZkfbg,アカgames,462825038,283000,1361
2025-11-28 07:19:06,UCiZqWVAeChfqlom5ZPR3ZJA,NCT WISH,630033332,1140000,1126
2025-11-28 07:19:06,UCqm3BQLlJfvkTsX_hvm0UmA,Watame Ch. 角巻わため,610016767,1700000,2981
2025-11-28 07:19:06,UCdCC1L_OxLrkoEjR19iXpRw,パチスロードch,136260114,75700,816
2025-11-28 07:19:06,UC1DqlLj1onQhBfxW81OgQTw,GLAY,732544767,541000,886
2025-11-28 07:19:06,UClNdVSK1uy2xFHTaXZYXopw,らっだぁ,1819502523,1450000,2342
2025-11-28 07:19:06,UCDwcZ85zjLKD-3-jqlv1wQQ,アンジュルム,213864061,229000,374
2025-11-28 07:19:06,UChhKBlh_wvspTh5n4mL0b5g,BOYNEXTDOOR,1166800131,2070000,2201
2025-11-28 07:19:06,UCWvr04hMa4k4wSilYcQ4qoA,キャベツの人【ゲーム紹介】,253374451,418000,974
2025-11-28 07:19:06,UCv0F5yCdnwnBTrcJO2Yr3lQ,きむちゃんねる,925351670,765000,2674
2025-11-28 07:19:06,UC3VId8brfshtHO6gMMqnZ5A,FLOW GLOW - Topic,405219,2190,5
2025-11-28 07:19:06,UCrKna8EQAd7NPRYq-gIsuow,ホロライ部【ホロライブ切り抜き】,70256158,37900,614
2025-11-28 07:19:06,UCWXDEaOxoT8gkk83ZEB5Onw,TP ZONE,1457232,13200,86
2025-11-28 07:19:06,UC6SmH9mR82nj28_NNg_rZvA,スクウェア・エニックス,1173462261,1090000,10987
2025-11-28 07:19:06,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,42540481240,79100000,2930
2025-11-28 07:19:06,UC0oUS_AySEl6fiYgRgPJJ9g,うさみんみ,43215847,14500,179
2025-11-28 07:19:06,UCTgIFU4_hG6aA7VfWS8blQg,1GAME TV パチンコパチスロ実践動画,737231553,667000,1414
2025-11-28 07:19:06,UCHghNZNbV-CPbb_f3FslObw,がんばるぴえんちゃんパチンコ日記,80552064,100000,1534
2025-11-28 07:19:06,UCfipDDn7wY-C-SoUChgxCQQ,葉山舞鈴 / Ohayama Ch.,88127302,600000,1342
2025-11-28 07:19:06,UClqWF_XeXy469i4KDurpjWw,Yukopi,18054,2,1
2025-11-28 07:19:06,UCHp2q2i85qt_9nn2H7AvGOw,NiziU Official,1563277157,2290000,2505
2025-11-28 07:19:06,UCUW6U6iOrntB0jw6-AbQo8g,RED Games,250784769,210000,3572
2025-11-28 07:19:06,UCc-itdQHxLvUlPrDxIiSJrA,INI,748068954,653000,1270
2025-11-28 07:19:06,UCDBdcJ3JIg2sjDg8QR3xp-g,Iyowa - Topic,65762694,31300,88
2025-11-28 07:19:06,UCv7VutirxDn3RWIJXI68n_A,＝LOVE（イコールラブ）公式チャンネル,471770678,557000,474
2025-11-28 07:19:06,UCKsVfYfguU3s5vMO5yhcWdw,STARGLOW Official,23413198,2790,49
2025-11-28 07:19:06,UCx1nAvtVDIsaGmCMSe8ofsQ,加藤純一【jun channel】,1137706595,1280000,1836
2025-11-28 07:19:06,UCpT4syVopfBl2bATVfAt65g,澤野弘之 / SawanoHiroyuki[nZk],51785889,4100,22
2025-11-28 07:19:06,UCtKBQ2BYD76GiJvcpZOBorg,えいま,11417074,13500,346
2025-11-28 07:19:06,UCtwTCZuQkTIwUf5m9mlZnOQ,Release - Topic,33591,52,7
2025-11-28 07:19:06,UCJy7zfLsKBXoo2soFMum7JQ,あかさかの箱,1291190598,2620000,2688
2025-11-28 07:19:06,UC9llDCAObCbGpsaa66fClKw,ユニバーサル・ピクチャーズ公式,642330480,375000,1443
2025-11-28 07:19:06,UCCzUftO8KOVkV4wQG1vkUvg,Marine Ch. 宝鐘マリン,2033880549,4260000,1560
2025-11-28 07:19:06,UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,898573579,2460000,2043
2025-11-28 07:19:06,UC_ntXHv-XdKCD7CPynVvnQw,Bandai Namco Entertainment America,615703805,1460000,3570
2025-11-28 07:19:06,UCtiObj3CsEAdNU6ZPWDsddQ,TOMORROW X TOGETHER OFFICIAL,3494513829,13100000,3043
2025-11-28 07:19:06,UCS57xc1Bf-znC9_ouCc3SZw,佐野元春 - DaisyMusic,50511392,77700,163
2025-11-28 07:19:06,UC8_Ag6BVp43Vmrx6eillK9g,Vaundy - Topic,910318715,2190,110
2025-11-28 07:19:06,UCILZFnKZJksR7zwhZbAB4vw,れじぇくん,1503308399,1170000,1428
2025-11-28 07:19:06,UCjJmYy279ehSYSwR1A3fXtA,マグロヘッド,394485098,735000,1754
2025-11-28 07:19:06,UCdVD0MsYecQaIE5Ru-pOIQQ,RIIZE,1025713566,1870000,1387
2025-11-28 07:19:06,UC3ruCdV7xnwAbpkW9tQq-6A,のーわん【NoOnE】,419620378,409000,1206
2025-11-28 07:19:06,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,9673395528,22200000,1881
2025-11-28 07:19:06,UCYe_uTI6X6mm9qaXm8iWFDg,ノッチ配信者パチンコライブ,269135751,125000,2728
2025-11-28 07:19:06,UCZwcUEEjD8RVzB-TAw1ts3g,Eden - Topic,4283045,1770,38
2025-11-28 07:19:06,UC9Lx-zRFGfpuls27tNAOIqA,マエスケ,1543529658,1840000,1138
2025-11-28 07:19:06,UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,4007265329,23200000,370
2025-11-28 07:19:06,UC1FQWQ3y3-e8l1pCtWhJt5A,Vaundy,2295815134,2430000,226
2025-11-28 07:19:06,UCsoW5-5KCPFAZwfGU-POUvA,まじめにヤバシティ,61636831,390000,306
2025-11-28 07:19:06,UCENwRMx5Yh42zWpzURebzTw,Laplus ch. ラプラス・ダークネス - holoX -,400161796,1450000,918
2025-11-28 07:19:06,UCKU0SVkIPRqwiZaXJ9rXhdw,シュート。,216576858,256000,2338
2025-11-28 07:19:06,UCRDJ3DN-6ND_a4LSJ35L91A,立川ちゃんねる,106633506,107000,639
2025-11-28 07:19:06,UCL7VEatXa9yBCKeM-ww8TnA,NX☆くさあん,208613284,238000,3564
2025-11-28 07:19:06,UCeK22JmzkTMa69kZU9NEqsA,めじの【Vtuber応援隊】,31953282,15100,540
2025-11-28 07:19:06,UCdszfKemUn36sOEplfkiGVQ,GPV LABEL,3048201,5430,91
2025-11-28 07:19:06,UC3J-txytRWiRtNXrLS95eEw,ASIAN KUNG-FU GENERATION Official YouTube Channel,608265861,789000,283
2025-11-28 07:19:06,UC5nxCVEWQLLfkPuMylpkYkA,ロス,123613887,487000,68
2025-11-28 07:19:06,UC56x--_QtyaWD1QptYrPMqA,刀剣乱舞 公式チャンネル,9571480,131000,116
2025-11-28 07:19:06,UCMJiPpN_09F0aWpQrgbc_qg,キヨ。,6533135245,5490000,3083
2025-11-28 07:19:06,UCZVVCZwOpCbDXB84SDqWixQ,Lil Shady,56319498,284000,97
2025-11-28 07:19:06,UCdPCarwi28K5Z7s5l2nMiLw,Uru Official YouTube Channel,901097541,1180000,296
2025-11-28 07:19:06,UCia0Mw96B-yNYRka1J_mAsQ,HikacGamesヒカックゲームズ,640505295,660000,5204
2025-11-28 07:19:06,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,581341281,1950000,1897
2025-11-28 07:19:06,UCIJAlAYCNN8RACtDDsy9K6g,Novelbright,652756465,733000,319
2025-11-28 07:19:06,UC_DopZ9OANqNGho0wFwADqA,けいちゃん / Keichan,502697517,1270000,606
2025-11-28 07:19:06,UCl_HfKfmxefUAVHPyJu0aCg,シュガーの宝舟,80220296,84300,1358
2025-11-28 07:19:06,UCcg_rvE-fU2tATMwBAxW9bA,ヤングスキニー,149492671,239000,605
2025-11-28 07:19:06,UCBA-kvU_zYdKreZbhhywX2Q,あいずちゃんねる,147864213,57400,804
2025-11-28 07:19:06,UCeuNlK0yX-6_4930q0JUGNw,白瀬,414566759,183000,2094
2025-11-28 07:19:06,UCvaTdHTWBGv3MKj3KVqJVCw,Okayu Ch. 猫又おかゆ,626491070,2060000,1593
2025-11-28 07:19:06,UCYA14rrNjvQq_P_YSNeJHgA,スロライブ,90048209,46500,896
2025-11-28 07:19:06,UChn5TjkeEqd-JxzizMVSkOw,ハヤトの野望,1035793942,1510000,2418
2025-11-28 07:19:06,UC5vqbtNnbOF2h7A_xlrIPUw,ぽっぴんず,917041262,630000,1053
2025-11-28 07:19:06,UCAaGaynFpku5cAx6OOSrW-w,HoneyWorks OFFICIAL,1601855248,2850000,550
2025-11-28 07:19:06,UC9qSqkNFiByKzzoxT3Cydyw,Aiobahn,28242135,90100,14
2025-11-28 07:19:06,UCZMRuagdTBKmmrFtSMN48Xw,牛沢,2666044649,1800000,3741
2025-11-28 07:19:06,UC8rk-fIWJXYlSF8tkfG9wWg,天色鮫,66660546,192000,132
2025-11-28 07:19:06,UCBuLdF0tQn5oZjpvYWSQkaA,Liura Channel,92291309,206000,378
2025-11-28 07:19:06,UCAWxPGGuIfWME2KTLUmSCHw,ぱかチューブっ!【ウマ娘公式】,516118137,1310000,1291
2025-11-28 07:19:06,UCdn5BQ06XqgXoAxIhbqw5Rg,フブキCh。白上フブキ,711027577,2640000,2969
2025-11-28 07:19:06,UC2NujFa5X09CdV0YCntmQDg,板橋ハウス,905340198,752000,2030
2025-11-28 07:19:06,UC070fhnqq38qNhqHm5rxTcQ,令和ちゃんねる,428713479,506000,3629
2025-11-28 07:19:06,UCqKNMJ5s_vsf7WkesdBrvQA,IS:SUE,87680204,221000,771
2025-11-28 07:19:06,UCYXmyrGUVL8tX7VEvo_DjPw,シャル@ツモらせ隊,83417780,178000,902
2025-11-28 07:19:06,UCZ1xuCK1kNmn5RzPYIZop3w,リゼ・ヘルエスタ -Lize Helesta-,299371442,957000,1090
2025-11-28 07:19:06,UC9zY_E8mcAo_Oq772LEZq8Q,THE FIRST TAKE,6265448119,11500000,1531
2025-11-28 07:19:06,UCwF6o6cF7BMTY1-OZ7ZUY7Q,フォートナイト 公式,271008439,411000,586
2025-11-28 07:19:06,UCjcYYjM16TFOPXDjWgzHiHA,超覚醒てえんだ「スロパチ生放送」,87392369,140000,571
2025-11-28 07:19:06,UCBhPDpv9JavoPADrZcsAC2A,あらき-ARAKI Official,320679686,489000,260
2025-11-28 07:19:06,UChUjERVG8eKEAJSCef-tTmg,k4sen / かせん,718918156,1030000,3064
2025-11-28 07:19:06,UCH-lygWpHodDff3iQurnWnQ,加藤純一切り抜き集,1719397232,580000,5441
2025-11-28 07:19:06,UC8Qwnts13zIh2EYUCau6m3w,ONE N' ONLY TV,112267072,214000,795
2025-11-28 07:19:06,UCTEQRq53fm5tw-3vJ1HLUCw,MAY'S - Topic,4428275,710,309
2025-11-28 07:19:06,UCNVIo0UJXTdEnsRkCB9Q03w,ILLIT - Topic,565875683,57700,59
2025-11-28 07:19:06,UCFuugQScqDfJcsOEWbL1_tg,Gero Channel,209118582,551000,167
2025-11-28 07:19:06,UCOjkVJQcjtWnpf0-1ft4brA,ゆっくりむちゃたぬき,210233791,353000,423
2025-11-28 07:19:06,UCOfESRUR5duQ2hMnTQ4oqhA,BUMP OF CHICKEN,1637208579,1590000,165
2025-11-28 07:19:06,UCVh47EKH9VLresRqiYi9txw,Mili,608668101,1010000,117
2025-11-28 07:19:06,UCXURHJRGr4-EB3l87kcbElw,NCT DREAM,2300999800,7000000,1318
2025-11-28 07:19:06,UCxIK6x6sG7Ln5vjjPYpgeAw,Chogakusei Official,674277867,1010000,564
2025-11-28 07:19:06,UCgmFrRcyH7d1zR9sIVQhFow,ローレン・イロアス / Lauren Iroas【にじさんじ】,397260425,954000,1050
2025-11-28 07:19:06,UCXEo7JprZQGCPkezcZylHlQ,黒炭酸,152562872,202000,1757
2025-11-28 07:19:06,UCeTo4Eh0TzpKbUL4vGQZ73A,LEX *,4622534,1280,14
2025-11-28 07:19:06,UC15ebOqdhmvl1eb0s0jk5aw,戦極MCBATTLE,1332979753,847000,5386
2025-11-28 07:19:06,UCOx-oLP9tOhiYwSK_m-yVxA,オモコロチャンネル,618773811,473000,1144
2025-11-28 07:19:06,UCMGvmEqkVbl372DCyn3NLAw,【吹いたら負け】葛葉先生のしくじり【切り抜き】,180619841,136000,978
2025-11-28 07:19:06,UCy2IDlWr4fbdO2dbka98bSg,HACHI - Topic,18794978,625,60
2025-11-28 07:19:06,UCx-QS9BIo_L_lx5dkpys1qw,ねこまんまのパチ•チャンネル,8139345,14300,170
2025-11-28 07:19:06,UCMR5xpbhv3jzIQG1TOTg-Jg,B'z - Topic,290827940,3870,678
2025-11-28 07:19:06,UC8eq3M3Yft3FUgxEX6lOZMg,chotokkyu - Topic,35861359,579,486
2025-11-28 07:19:06,UCmovZ2th3Sqpd00F5RdeigQ,加賀美 ハヤト/Hayato Kagami,332409391,921000,1522
2025-11-28 07:19:06,UCH4yRBPH2pDUjPeqomx8CTQ,てるとくん,548838286,1330000,1895
2025-11-28 07:19:06,UCEfbtVOJgicdHjs5HzOzJlA,ぱち・スロ部,3673885,1770,303
2025-11-28 07:19:06,UCpGpA7mSYmNJjLiJxKso5QA,しもふりチューブ,1783660691,2160000,3023
2025-11-28 07:19:06,UCqfELxLmasBwYET4ZAMfMqA,がみくん,1009332796,584000,3990
2025-11-28 07:19:06,UC3NrSfe_yR5XX9zGFxYoV1Q,HIRAIDAI - Topic,281495040,3400,415
2025-11-28 07:19:06,UCc-PPk-lNe34JaWCcJQCL0g,ドコムスチャンネル,541441980,594000,2024
2025-11-28 07:19:06,UCX7YkU9nEeaoZbkVLVajcMg,にじさんじ,1072107569,1870000,2824
2025-11-28 07:19:06,UCXeTnWiRoifoHHEzSyR5Ogg,パチンコ・パチスロ必勝ガイドチャンネル,52801397,86300,1325
2025-11-28 07:19:06,UCrQUlOEbu-0T0l4DAcBEeIg,pizzaofdeathofficial,408297473,332000,372
2025-11-28 07:19:06,UC7wu64jFsV02bbu6UHUd7JA,ガンダムチャンネル,412705070,1670000,1657
2025-11-28 07:19:06,UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,1013000469,2740000,2345
2025-11-28 07:19:06,UCHvFSU5OP6c7QcJxIr87YtA,ウタエル Utael,446481570,582000,903
2025-11-28 07:19:06,UCDhOdoqPxv96djR3tSq9NoA,ショコラ大佐の秘密基地,148669038,138000,1747
2025-11-28 07:19:06,UCOTR1tcOAhjgi6YukrPpZxg,まふまふちゃんねる,2481899158,3610000,511
2025-11-28 07:19:06,UCkKj-SiKyiFkj_dO1vmY3gA,加藤純一RECORDS,5280513,29300,82
2025-11-28 07:19:06,UC0wuDDYK-QTwneeZ6x6pPbw,777パチガブチャンネル,345356381,432000,2938
2025-11-28 07:19:06,UCL72kYW8XK4R61kp1R9K69Q,しろ,354836073,376000,2278
2025-11-28 07:19:06,UC-_iQWdEZY66nGGaHH0Ygmg,僕が見たかった青空,52805973,122000,499
2025-11-28 07:19:06,UCXqWKjzm2YMH6Bs7rAmsKFw,福本大晴,7574219,89600,146
2025-11-28 07:19:06,UCDbUUremwf8k1x1GTYfB1Ng,ニート部クラフト,20469029,97400,126
2025-11-28 07:19:06,UC7aYDbAOIKIMt25ENfJ68Qw,ルカ,118728811,120000,2127
2025-11-28 07:19:06,UCBLGjbYv6-xxju1i44RjnnA,明透 -ᴀsᴜ-,132564670,625000,494
2025-11-28 07:19:06,UCoQhX2O93MVTWfgIz-8wOmg,KUNの50人クラフト,466416775,544000,1051
2025-11-28 07:19:06,UCGc93NguHRwzv1Rw9MyIcxQ,鳴潮 (Wuthering Waves)公式,104311352,345000,466
2025-11-28 07:19:06,UCYLp2FLXcqLUZhvrCxQmNIA,胡桃沢りりか,41082046,100000,2573
2025-11-28 07:19:06,UCu2Fxqf37DAZ0ZhIsd1FZwA,Capcom Fighters JP,263206267,257000,3909
2025-11-28 07:19:06,UCqeAYB1DMzfM-hG-Up52yNQ,つるおかかものはし,371711972,387000,3613
2025-11-28 07:19:06,UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,8872795883,13700000,9412
2025-11-28 07:19:06,UCqq-ovGE01ErlXakPihhKDA,1theK Originals - 원더케이 오리지널,2010488974,2510000,3586
2025-11-28 07:19:06,UCspv01oxUFf_MTSipURRhkA,Kanae Channel,785965724,1510000,4293
2025-11-28 07:19:06,UCvo8JUqHh2d1QGnK3LKyI4Q,ポケモンユナイト公式チャンネル,31965014,139000,467
2025-11-28 07:19:06,UCt09C9DPSuOGpHoitbcyCIQ,ゼンレスゾーンゼロ-ZZZ-公式,230329014,754000,430
2025-11-28 07:19:06,UCHazKLThRbMyMFu2bVAKhng,ウォーターチャレンジ,3131310717,3150000,2181
2025-11-28 07:19:06,UCcmLTYWn2bI5GwNVSP1bl4Q,バッチコイなみちょ,15134761,17400,648
2025-11-28 07:19:06,UCj4PjeVMnNTHIR5EeoNKPAw,ドズル社,4908810074,2570000,10214
2025-11-28 07:19:06,UCLrYavXppY_4oRfquHk9VQg,HAGANE,14455474,75100,143
2025-11-28 07:19:06,UCGjV4bsC43On-YuiLZcfL0w,KUN,3389428817,1660000,11233
2025-11-28 07:19:06,UCs8nP5mUR3pwJmgixsul8Hw,Saucy Dog,503080790,860000,120
2025-11-28 07:19:06,UCwJYQvXHtNn1c7RqED4E7MA,パンダドラゴン,44018394,92300,533
2025-11-28 07:19:06,UCOVLrBaOiMH5QDKXTycZ8Pw,やっちゃんの崖っぷちスロパチ生活,699069208,326000,5206
2025-11-28 07:19:06,UC0ux2IFOXkj6ifQ4aSs9l7Q,大月【おおつき】,14847403,17500,1219
2025-11-28 07:19:06,UCSFCh5NL4qXrAy9u-u2lX3g,Kuzuha Channel,1427835289,2100000,2823
2025-11-28 07:19:06,UCPVr7clenPjpD7WNsSI3UBQ,レトルト,2879528689,2590000,3850
2025-11-28 07:19:06,UCdkVEDVAW5aFmA-Mkz0lAFQ,ひたまゆ。,466742954,410000,2795
2025-11-28 07:19:06,UCylNKKCfPMm8ROXasQWTonA,響咲リオナの足,3368472,7200,129
2025-11-28 07:19:06,UCd9BXPj-KcMTh0HiB-Vlb8A,モンスト（モンスターストライク）公式,1160707831,1550000,4581
2025-11-28 07:19:06,UCkv76wCrBDQNn7ctcbn6Qeg,Nissy - Topic,93482979,26400,192
2025-11-28 07:19:06,UCFQu6Q-9LAS3KoEuRDNkzGA, ニート部,659410890,680000,3213
2025-11-28 07:19:06,UCZetZElUvdElPrcstRjl9DA,加藤純一ロードショー,413754029,509000,983
2025-11-28 07:19:06,UCy0DH4rgPPjDWVZO7wibcSQ,めめんともり,352095737,335000,468
2025-11-28 07:19:06,UCmnZL4tFRl4sm-uJOxTLHmg,今日ポケch.,987062219,570000,1305
2025-11-28 07:19:06,UCu3kfiUaK7MmkQ40omEpGyQ,ナナ色チャンネル,4733785,8440,85
2025-11-28 07:19:06,UCMF_5h2OejEhVorTB02UUSg,MAZZEL,243792578,286000,722
2025-11-28 07:19:06,UCM3yhFc0-fBFuvqx1Vg2YNQ,まいぜんシスターズ,7172110405,3180000,1860
2025-11-28 07:19:06,UCtPyU9cJgvvgH03PQKgaucA,ファミ通TUBE,183092580,208000,8154
2025-11-28 07:19:06,UChVflUz2J_jaaqYjXqvpmQA,iLiFE!【あいらいふ】,248908736,486000,535
2025-11-28 07:19:06,UCUzpZpX2wRYOk3J8QTFGxDg,乃木坂46 OFFICIAL YouTube CHANNEL,1610447858,1730000,1168
2025-11-28 07:19:06,UCqMRVBz-hhSFRuqlL1guqig,あひるだっく,52151577,128000,89
2025-11-28 07:19:06,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,7797609294,16200000,3291
2025-11-28 07:19:06,UC-UxhoAxlq57uZ8BA0b1Jyw,FPS切り抜きボット【ローレン・イロアス】,156796425,119000,1405
2025-11-28 07:19:06,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,26052132409,81700000,2937
2025-11-28 07:19:06,UCENoC6MLc4pL-vehJyzSWmg,もこうの実況,1736532998,1600000,5789
2025-11-28 07:19:06,UCHD1jo5RhijLfx5-0Ehe_cg,&TEAM,466813545,1320000,1412
2025-11-28 07:19:06,UCHVkYOT63gAz5yTxjo68_Ng,家スロットゲームパンダ’s ROOM@琉球🐼🪸,1227156,1680,76
2025-11-28 07:19:06,UCxWcO9CLti4uouUIS5IIF-Q,Nornis,59019055,228000,110
2025-11-28 07:19:06,UCUbAVVpHteGtGQPPN9lM3oQ,ホロライブ切り抜き/なめたけ,572453900,339000,2104
2025-11-28 07:19:06,UCy9GuRXGTm8TliQ-OJ7KwzA,【V.I.P】,978872188,979000,2497
2025-11-28 07:19:06,UCJnL-TBcsYrF2SLs7tmiC8Q,tripleS official,697072588,2880000,3062
2025-11-28 07:19:06,UCkVvAm5jb62IMIJQj4wPVGA,TMSアニメ公式チャンネル,379675672,898000,1147
2025-11-28 07:19:06,UCpYHkc4rzWEW7iVXIyxQebA,Hey! Say! JUMP - Topic,59024860,5080,738
2025-11-28 07:19:06,UC6H_7uSepAzrlayBjAb9rrg,WurtS - Topic,69151593,698,82
2025-11-28 07:19:06,UCN7_YMtKaUiizHpw77XLVcw,EXILE,188703738,14800,312
2025-11-28 07:19:06,UC9-yZkJfxtg6WNCX5mUQb0w,ノゴローチャンネル,179654208,126000,3593
2025-11-28 07:19:06,UCdMGYXL38w6htx6Yf9YJa-w,プロジェクトセカイ カラフルステージ! feat. 初音ミク,2004681179,2060000,1907
2025-11-28 07:19:06,UCFvSFbT8okMrpuFxBEIB2lg,M!LK,90553892,10400,243
2025-11-28 07:19:06,UCMzLWawc9x3rUsqYDEfgqzA,ジャック・オ・蘭たん,713106242,649000,1888
2025-11-28 07:19:06,UCv2ejD5B1xOYtGB2cf80B8g,Netflix Japan,1983627665,2310000,7766
2025-11-28 07:19:06,UCp_Az_oKu8-J5qIQpF35JbA,やわらちゃんねる,193030695,279000,863
2025-11-28 07:19:06,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,26033965531,31500000,2641
2025-11-28 07:19:06,UCyTaStlK0neSuKveYOIioaw,ぐんぐにるチャンネル,275117774,426000,447
2025-11-28 07:19:06,UCtceiniicYEsbAVuWy-Bi0Q,ドラゴンクエストウォーク公式,50539317,181000,160
2025-11-28 07:19:06,UCeA0fcfLVewbuD7H5YsrpdA,ライキジョーンズ,118907320,146000,3391
2025-11-28 07:19:06,UC14QT5j2nQI8lKBCGtrrBQA,アニプレックス チャンネル,4308142665,3720000,15442
2025-11-28 07:19:06,UC__iCxFigPdcry_UBv6sDGw,IO,16308497,38200,13
2025-11-28 07:19:06,UC6qVAJzxF5kSN_UUFSdODiQ,MAZZEL - Topic,19399097,8260,57
2025-11-28 07:19:06,UC3PFoXZPFJGy9F4PG84nNQQ,Soala - Topic,29245822,4820,84
2025-11-28 07:19:06,UCqQNCRSihFHVsXrDikNeYSg,げまじょが好き【にじさんじEXゲマズ切り抜き】,4649643,2400,119
2025-11-28 07:19:06,UC6FadPgGviUcq6VQ0CEJqdQ,Juice=Juice,166051730,251000,281
2025-11-28 07:19:06,UCtyXllCXnTAg4rjfI3UwIgA,しょうちゃんネル,301997947,138000,1548
2025-11-28 07:19:06,UCOXOcEbERAwGlE4ig9MaLSQ,夜勤明けパチンコパチスロ実践記,275784241,166000,1623
2025-11-28 07:19:06,UCof7dOTnyxaidkKkcIFuflQ,Mone Kamishiraishi - Topic,26428223,326,123
2025-11-28 07:19:06,UCJxxoli_XbupD8SK_TtytAQ,バンダイナムコ アミューズメントユニット公式チャンネル,90338539,118000,1604
2025-11-28 07:19:06,UC_vMYWcDjmfdpH6r4TTn1MQ,Iroha ch. 風真いろは - holoX -,263260463,1130000,1055
2025-11-28 07:19:06,UCAVR6Q0YgYa8xwz8rdg9Mrg,原神-Genshin-公式,784190206,2100000,2022
2025-11-28 00:20:45,UCHD1jo5RhijLfx5-0Ehe_cg,&TEAM,466813545,1320000,1412
2025-11-28 00:20:45,UCOfESRUR5duQ2hMnTQ4oqhA,BUMP OF CHICKEN,1637208579,1590000,165
2025-11-28 00:20:45,UCp_Az_oKu8-J5qIQpF35JbA,やわらちゃんねる,193005093,279000,862
2025-11-28 00:20:45,UCDhOdoqPxv96djR3tSq9NoA,ショコラ大佐の秘密基地,148669038,138000,1746
2025-11-28 00:20:45,UCc-itdQHxLvUlPrDxIiSJrA,INI,748068954,653000,1270
2025-11-28 00:20:45,UCqQNCRSihFHVsXrDikNeYSg,げまじょが好き【にじさんじEXゲマズ切り抜き】,4585662,2390,119
2025-11-28 00:20:45,UCd9BXPj-KcMTh0HiB-Vlb8A,モンスト（モンスターストライク）公式,1160707831,1550000,4581
2025-11-28 00:20:45,UC8Qwnts13zIh2EYUCau6m3w,ONE N' ONLY TV,112267072,214000,795
2025-11-28 00:20:45,UCia0Mw96B-yNYRka1J_mAsQ,HikacGamesヒカックゲームズ,640476658,660000,5204
2025-11-28 00:20:45,UCC4xWbcBVn-tHgchhrdmFpg,Jinmenusagi,9965654,32800,81
2025-11-28 00:20:45,UCX7YkU9nEeaoZbkVLVajcMg,にじさんじ,1072107569,1870000,2824
2025-11-28 00:20:45,UCHvFSU5OP6c7QcJxIr87YtA,ウタエル Utael,446481570,582000,903
2025-11-28 00:20:45,UCMGvmEqkVbl372DCyn3NLAw,【吹いたら負け】葛葉先生のしくじり【切り抜き】,180619841,136000,978
2025-11-28 00:20:45,UCOx-oLP9tOhiYwSK_m-yVxA,オモコロチャンネル,618632593,473000,1144
2025-11-28 00:20:45,UCILZFnKZJksR7zwhZbAB4vw,れじぇくん,1503244285,1170000,1428
2025-11-28 00:20:45,UCUW6U6iOrntB0jw6-AbQo8g,RED Games,250784769,210000,3571
2025-11-28 00:20:45,UCiZqWVAeChfqlom5ZPR3ZJA,NCT WISH,630033332,1140000,1126
2025-11-28 00:20:45,UClNdVSK1uy2xFHTaXZYXopw,らっだぁ,1819502523,1450000,2342
2025-11-28 00:20:45,UCzRzPAT-AjlPyec5yXG974g,カワノKawano,208293143,185000,1323
2025-11-28 00:20:45,UCmnZL4tFRl4sm-uJOxTLHmg,今日ポケch.,987062219,569000,1305
2025-11-28 00:20:45,UCgmFrRcyH7d1zR9sIVQhFow,ローレン・イロアス / Lauren Iroas【にじさんじ】,397260425,954000,1049
2025-11-28 00:20:45,UC__iCxFigPdcry_UBv6sDGw,IO,16308497,38200,13
2025-11-28 00:20:45,UCGjV4bsC43On-YuiLZcfL0w,KUN,3389428817,1660000,11233
