daytime,video_id,view_count,like_count,favorite_count,comment_count
2025-11-25 06:33:42,FFXSoSl_lGg,83965,4310,0,167
2025-11-25 06:33:42,oslNxV_8Q2c,242212,10356,0,112
2025-11-25 06:33:42,taSKSaq5qh8,229934,3944,0,24
2025-11-25 06:33:42,x_RYZsOfpKY,6645641,195578,0,13255
2025-11-25 06:33:42,vpXtzSpyV_8,175572,13372,0,689
2025-11-25 06:33:42,hXKJ0gHYQ6E,48088,268,0,17
2025-11-25 06:33:42,m0HhR1k9JEw,87564,199,0,4
2025-11-25 06:33:42,WsLcF1ojgFU,25057,2258,0,312
2025-11-25 06:33:42,zupf7Kwx6v4,128156,2612,0,171
2025-11-25 06:33:42,XtTT5XdZVpw,59954,3491,0,177
2025-11-25 06:33:42,AmQXv7Pyqvw,71597,935,0,8
2025-11-25 06:33:42,l57EJ_eLsIc,66575,868,0,367
2025-11-25 06:33:42,ygIwtR2txaw,172880,7759,0,230
2025-11-25 06:33:42,6mP-mEHEQcw,103639,6784,0,1005
2025-11-25 06:33:42,4-6IONBWRMQ,94286,1521,0,31
2025-11-25 06:33:42,QRTGKxrKBPM,348057,35502,0,960
2025-11-25 06:33:42,2HwsSTLuA8A,133402,3948,0,447
2025-11-25 06:33:42,BT4XRgmCjjQ,202985,,0,23
2025-11-25 06:33:42,KSha-fc5EhA,92636,524,0,0
2025-11-25 06:33:42,dCmNVtLsYzA,142912,7754,0,439
2025-11-25 06:33:42,MarWse2JmWU,285710,3302,0,22
2025-11-25 06:33:42,IW14wQJKSC4,80571,3759,0,143
2025-11-25 06:33:42,h09ng9lTOEM,167429,1506,0,6
2025-11-25 06:33:42,nDeKfR5iBxY,695362,33288,0,1329
2025-11-25 06:33:42,sgi_eji-ysM,260981,5326,0,63
2025-11-25 06:33:42,oLY17RG3OMI,209738,3911,0,247
2025-11-25 06:33:42,jRgzfKDTI7g,388005,10257,0,324
2025-11-25 06:33:42,UF4n5zmzx9A,160364,4204,0,242
2025-11-25 06:33:42,HIE0fSPuvLY,167402,812,0,19
2025-11-25 06:33:42,7bqePXphj2g,68944,8979,0,974
2025-11-25 06:33:42,4oml768wFnk,28127,2869,0,153
2025-11-25 06:33:42,tPMkWfK6N-E,86816,8917,0,459
2025-11-25 06:33:42,TVqEwvbZP30,1113994,75205,0,6124
2025-11-25 06:33:42,KO6gxf8vXJQ,228636,526,0,1
2025-11-25 06:33:42,qIXl45sU0wk,108549,2650,0,20
2025-11-25 06:33:42,ayjRv2g2UqY,351253,17939,0,764
2025-11-25 06:33:42,JUYQapYmw74,119333,1401,0,2
2025-11-25 06:33:42,Pzqzy2ZIcLI,163667,9199,0,39
2025-11-25 06:33:42,04-csl0RRJc,45622,961,0,234
2025-11-25 06:33:42,xuL1CDdhsOg,210509,2082,0,0
2025-11-25 06:33:42,81QYAxvO3Ik,114413,15277,0,1004
2025-11-25 06:33:42,dqMImJF-rgA,71807,2815,0,272
2025-11-25 06:33:42,cVL4bRjA6X0,192239,25763,0,1037
2025-11-25 06:33:42,DG4ax7ec64o,502013,6028,0,285
2025-11-25 06:33:42,6hIKI8RZ1ys,418399,6940,0,16
2025-11-25 06:33:42,Yy2ZovGi-Uk,339730,9206,0,134
2025-11-25 06:33:42,nbzmTUB-FCs,14159,1166,0,186
2025-11-25 06:33:42,9XNqe5r8xHI,413324,5897,0,23
2025-11-25 06:33:42,dhzVHS8C_nc,82127,486,0,0
2025-11-25 06:33:42,wUGh03rLZbY,92803,3210,0,243
2025-11-25 06:33:42,tk9FDjJd6zM,22276,498,0,59
2025-11-25 06:33:42,599nhYHHvQo,103169,845,0,0
2025-11-25 06:33:42,gYEhRoknpZQ,76097,803,0,153
2025-11-25 06:33:42,W3eUZa56o0s,189763,3501,0,1370
2025-11-25 06:33:42,xcqjxAXsbHU,469669,25574,0,1134
2025-11-25 06:33:42,uQc-pW3QLuI,6484134,119770,0,5085
2025-11-25 06:33:42,k1yXf4L5bnc,86059,2254,0,141
2025-11-25 06:33:42,5ftlnz91DaM,105934,7505,0,408
2025-11-25 06:33:42,x15pDRtzYno,54944,1018,0,153
2025-11-25 06:33:42,llAI08UYyAw,1320919,263889,0,9350
2025-11-25 06:33:42,s5dFrPwvbHY,80960,18443,0,1219
2025-11-25 06:33:42,VhzqSrscVP8,103437,4810,0,346
2025-11-25 06:33:42,G36amiUCkXU,127466,17291,0,3138
2025-11-25 06:33:42,I9U5JRfZ4bA,24805,795,0,133
2025-11-25 06:33:42,koeM_jz4CdM,251326,10750,0,1184
2025-11-25 06:33:42,KDC-EOsNzAg,78141,14717,0,458
2025-11-25 06:33:42,UFozBQrnmII,748668,24704,0,394
2025-11-25 06:33:42,QJpTBz916MI,913387,100959,0,2781
2025-11-25 06:33:42,vMg1KAFAKiY,760467,144576,0,8040
2025-11-25 06:33:42,ANU0lVGfWyo,173040,22443,0,1837
2025-11-25 06:33:42,IcWvUlwcKAI,6868,1541,0,125
2025-11-25 06:33:42,YMxjZF3gtoM,147292,9192,0,574
2025-11-25 06:33:42,UfVkyXaTGcs,109064,3482,0,77
2025-11-25 06:33:42,gSXQd_5ht0E,354574,20237,0,971
2025-11-25 06:33:42,f8aS4qwuO7k,138321,8296,0,65
2025-11-25 06:33:42,0-74AHbFWic,125830,10837,0,619
2025-11-25 06:33:42,uOZRP1-dvhA,152152,1581,0,136
2025-11-25 06:33:42,L6tkKvVCs0Y,136871,9687,0,509
2025-11-25 06:33:42,4l9Ni3tjbwM,1051686,11959,0,118
2025-11-25 06:33:42,tmVYOETfA10,19996,2217,0,66
2025-11-25 06:33:42,ZXrcsNlbtgs,104885,915,0,0
2025-11-25 06:33:42,qJvjFBhQ6vQ,96260,1616,0,50
2025-11-25 06:33:42,4Ddbjkyy2C0,118329,840,0,0
2025-11-25 06:33:42,MRYXsF2lblY,114430,14474,0,796
2025-11-25 06:33:42,dolefeooLzc,255440,4662,0,315
2025-11-25 06:33:42,SWdjfMIkQCg,91151,1584,0,126
2025-11-25 06:33:42,LUQ28DBF7EU,139023,3587,0,299
2025-11-25 06:33:42,GxXpkps21Kc,278065,12457,0,151
2025-11-25 06:33:42,_6xcFXlJcX8,90320,985,0,32
2025-11-25 06:33:42,VXsWwTTgt78,246358,11657,0,71
2025-11-25 06:33:42,yxXNIzrfPNQ,63765,5251,0,725
2025-11-25 06:33:42,IZ9kqxCDvAs,562633,26666,0,1808
2025-11-25 06:33:42,TAL-HXKac80,1880377,58952,0,1932
2025-11-25 06:33:42,SdVBuVm_Sw8,94477,700,0,0
2025-11-25 06:33:42,8j4RM-bBYvA,8433,926,0,288
2025-11-25 06:33:42,7gDl4S3wB14,404583,7464,0,743
2025-11-25 06:33:42,dx4XsqUGm10,82589,13128,0,1077
2025-11-25 06:33:42,fiG_T-0zFT8,404711,28448,0,1407
2025-11-25 06:33:42,zLfnSXg0jKg,71310,2207,0,106
2025-11-25 06:33:42,snH3HQSF7Ew,212298,3617,0,667
2025-11-25 06:33:42,j-4AHlLg9XA,,107,0,0
2025-11-25 06:33:42,Aj8AmqTQkAs,77902,969,0,54
2025-11-25 06:33:42,PJyQaQosJpk,60934,792,0,0
2025-11-25 06:33:42,yRhin7unPeI,118911,4060,0,426
2025-11-25 06:33:42,24VDsNgWNfw,79171,423,0,1
2025-11-25 06:33:42,NED7nev2ywQ,34663848,1288169,0,123238
2025-11-25 06:33:42,kuetvJE_C_U,149031,3936,0,66
2025-11-25 06:33:42,4Xt_hR0KNvY,52914,6982,0,1425
2025-11-25 06:33:42,6L7xTio0QyY,54391,4678,0,468
2025-11-25 06:33:42,QebVV6D641k,204676,1086,0,719
2025-11-25 06:33:42,S3Q33-4q1xo,76510,1003,0,74
2025-11-25 06:33:42,-3TOkp_6gRQ,468203,9022,0,67
2025-11-25 06:33:42,OWpLhNyqeqg,27987,3218,0,358
2025-11-25 06:33:42,xZFWSWcQ3As,88322,1041,0,64
2025-11-25 06:33:42,kCnD_dMyJ3M,46036,2179,0,0
2025-11-25 06:33:42,oVwGURkvEq4,129622,1676,0,641
2025-11-25 06:33:42,-dfR8iYqwK4,124860,2619,0,417
2025-11-25 06:33:42,DOmdfYIPBXE,287962,2720,0,83
2025-11-25 06:33:42,IftQ9zQ06-0,47627,1018,0,131
2025-11-25 06:33:42,ex7ieF2B09A,126854,2282,0,119
2025-11-25 06:33:42,lUHLwBOY04I,117799,13204,0,284
2025-11-25 00:43:00,ygIwtR2txaw,133578,7219,0,216
2025-11-25 00:43:00,gSXQd_5ht0E,308681,20042,0,964
2025-11-25 00:43:00,dolefeooLzc,228128,4484,0,305
2025-11-25 00:43:00,lUHLwBOY04I,109167,12476,0,279
2025-11-25 00:43:00,4Xt_hR0KNvY,32533,6218,0,1327
2025-11-25 00:43:00,04-csl0RRJc,38301,920,0,210
2025-11-25 00:43:00,zupf7Kwx6v4,125212,2587,0,170
2025-11-25 00:43:00,m0HhR1k9JEw,87456,199,0,4
2025-11-25 00:43:00,IcWvUlwcKAI,6027,1469,0,123
2025-11-25 00:43:00,MRYXsF2lblY,84988,12983,0,729
2025-11-25 00:43:00,9XNqe5r8xHI,414073,5873,0,23
2025-11-25 00:43:00,S3Q33-4q1xo,59952,929,0,71
2025-11-25 00:43:00,nDeKfR5iBxY,671444,32506,0,1306
2025-11-25 00:43:00,dCmNVtLsYzA,124711,6968,0,403
2025-11-25 00:43:00,dqMImJF-rgA,58855,2787,0,268
2025-11-25 00:43:00,tk9FDjJd6zM,19912,478,0,53
2025-11-25 00:43:00,koeM_jz4CdM,205920,10026,0,1071
2025-11-25 00:43:00,oslNxV_8Q2c,247631,10332,0,112
2025-11-25 00:43:00,snH3HQSF7Ew,207663,3592,0,663
2025-11-25 00:43:00,nbzmTUB-FCs,13500,1160,0,186
2025-11-25 00:43:00,tmVYOETfA10,17233,2007,0,64
2025-11-25 00:43:00,NED7nev2ywQ,33682473,1275445,0,121361
2025-11-25 00:43:00,TAL-HXKac80,846398,40046,0,1506
2025-11-25 00:43:00,DG4ax7ec64o,477288,5918,0,285
2025-11-25 00:43:00,IZ9kqxCDvAs,542223,26399,0,1793
2025-11-25 00:43:00,yRhin7unPeI,97482,3808,0,408
2025-11-25 00:43:00,uQc-pW3QLuI,6268315,117189,0,5042
2025-11-25 00:43:00,LUQ28DBF7EU,126665,3506,0,295
2025-11-25 00:43:00,_6xcFXlJcX8,85240,957,0,32
2025-11-25 00:43:00,W3eUZa56o0s,188108,3488,0,1366
2025-11-25 00:43:00,QJpTBz916MI,889730,100126,0,2766
2025-11-25 00:43:00,KSha-fc5EhA,92409,525,0,0
2025-11-25 00:43:00,WsLcF1ojgFU,18435,2082,0,291
2025-11-25 00:43:00,jRgzfKDTI7g,374832,10138,0,320
2025-11-25 00:43:00,VXsWwTTgt78,251933,11611,0,70
2025-11-25 00:43:00,L6tkKvVCs0Y,39081,8533,0,471
2025-11-25 00:43:00,4oml768wFnk,26489,2832,0,151
2025-11-25 00:43:00,vMg1KAFAKiY,647795,132489,0,7556
2025-11-25 00:43:00,KDC-EOsNzAg,53093,12681,0,402
2025-11-25 00:43:00,ayjRv2g2UqY,323358,17660,0,755
2025-11-25 00:43:00,UF4n5zmzx9A,150686,4105,0,236
2025-11-25 00:43:00,llAI08UYyAw,857476,210817,0,8329
2025-11-25 00:43:00,k1yXf4L5bnc,75709,2165,0,136
2025-11-25 00:43:00,4-6IONBWRMQ,91642,1502,0,31
2025-11-25 00:43:00,IftQ9zQ06-0,35260,897,0,106
2025-11-25 00:43:00,fiG_T-0zFT8,394129,28227,0,1405
2025-11-25 00:43:00,QRTGKxrKBPM,334567,35145,0,956
2025-11-25 00:43:00,6hIKI8RZ1ys,429009,6942,0,16
2025-11-25 00:43:00,JUYQapYmw74,119033,1400,0,2
2025-11-25 00:43:00,-3TOkp_6gRQ,472507,8944,0,64
2025-11-25 00:43:00,xuL1CDdhsOg,218021,2080,0,0
2025-11-25 00:43:00,5ftlnz91DaM,97126,7183,0,398
2025-11-25 00:43:00,AmQXv7Pyqvw,83861,935,0,8
2025-11-25 00:43:00,x15pDRtzYno,52494,988,0,151
2025-11-25 00:43:00,8j4RM-bBYvA,6411,865,0,280
2025-11-25 00:43:00,oLY17RG3OMI,194109,3755,0,241
2025-11-25 00:43:00,oVwGURkvEq4,124851,1659,0,636
2025-11-25 00:43:00,yxXNIzrfPNQ,59784,5154,0,708
2025-11-25 00:43:00,6L7xTio0QyY,35216,4641,0,467
2025-11-25 00:43:00,ANU0lVGfWyo,104840,16746,0,1483
2025-11-25 00:43:00,UFozBQrnmII,753047,24609,0,386
2025-11-25 00:43:00,BT4XRgmCjjQ,201498,,0,22
2025-11-25 00:43:00,4l9Ni3tjbwM,1060667,11932,0,115
2025-11-25 00:43:00,YMxjZF3gtoM,87639,7764,0,513
2025-11-25 00:43:00,FFXSoSl_lGg,77072,4226,0,167
2025-11-25 00:43:00,I9U5JRfZ4bA,23448,785,0,133
2025-11-25 00:43:00,7gDl4S3wB14,401054,7437,0,741
2025-11-25 00:43:00,gYEhRoknpZQ,53268,689,0,143
2025-11-25 00:43:00,G36amiUCkXU,70470,15451,0,2816
2025-11-25 00:43:00,kCnD_dMyJ3M,41292,2092,0,0
2025-11-25 00:43:00,h09ng9lTOEM,172040,1504,0,6
2025-11-25 00:43:00,uOZRP1-dvhA,144713,1522,0,134
2025-11-25 00:43:00,IW14wQJKSC4,78048,3735,0,143
2025-11-25 00:43:00,6mP-mEHEQcw,82036,6115,0,886
2025-11-25 00:43:00,OWpLhNyqeqg,17286,2894,0,327
2025-11-25 00:43:00,SWdjfMIkQCg,50868,1382,0,111
2025-11-25 00:43:00,KO6gxf8vXJQ,228908,527,0,1
2025-11-25 00:43:00,qJvjFBhQ6vQ,63456,1427,0,42
2025-11-25 00:43:00,hXKJ0gHYQ6E,47958,268,0,17
2025-11-25 00:43:00,Aj8AmqTQkAs,75120,942,0,53
2025-11-25 00:43:00,tPMkWfK6N-E,82941,8724,0,451
2025-11-25 00:43:00,xZFWSWcQ3As,81786,989,0,62
2025-11-25 00:43:00,dx4XsqUGm10,52034,11954,0,1000
2025-11-25 00:43:00,ex7ieF2B09A,99252,1985,0,104
2025-11-25 00:43:00,2HwsSTLuA8A,131729,3897,0,444
2025-11-25 00:43:00,SdVBuVm_Sw8,94560,702,0,0
2025-11-25 00:43:00,vpXtzSpyV_8,110795,10023,0,565
2025-11-25 00:43:00,Yy2ZovGi-Uk,339774,9183,0,132
2025-11-25 00:43:00,VhzqSrscVP8,82619,4494,0,329
2025-11-25 00:43:00,x_RYZsOfpKY,3422060,154728,0,11191
2025-11-25 00:43:00,dhzVHS8C_nc,82167,486,0,0
2025-11-25 00:43:00,f8aS4qwuO7k,131716,8140,0,62
2025-11-25 00:43:00,XtTT5XdZVpw,42519,3221,0,161
2025-11-25 00:43:00,qIXl45sU0wk,107011,2612,0,19
2025-11-25 00:43:00,TVqEwvbZP30,439396,65994,0,5421
2025-11-25 00:43:00,HIE0fSPuvLY,167510,812,0,19
2025-11-25 00:43:00,DOmdfYIPBXE,287575,2717,0,83
2025-11-25 00:43:00,UfVkyXaTGcs,66241,2963,0,64
2025-11-25 00:43:00,81QYAxvO3Ik,86313,13684,0,912
2025-11-25 00:43:00,24VDsNgWNfw,78612,421,0,1
2025-11-25 00:43:00,wUGh03rLZbY,84695,3127,0,239
2025-11-25 00:43:00,ZXrcsNlbtgs,104929,915,0,0
2025-11-25 00:43:00,sgi_eji-ysM,261384,5300,0,63
2025-11-25 00:43:00,599nhYHHvQo,102626,843,0,0
2025-11-25 00:43:00,QebVV6D641k,194063,1048,0,695
2025-11-25 00:43:00,MarWse2JmWU,296563,3303,0,20
2025-11-25 00:43:00,Pzqzy2ZIcLI,165050,9107,0,35
2025-11-25 00:43:00,0-74AHbFWic,120424,10711,0,609
2025-11-25 00:43:00,kuetvJE_C_U,154114,3928,0,66
2025-11-25 00:43:00,-dfR8iYqwK4,92293,2443,0,400
2025-11-25 00:43:00,xcqjxAXsbHU,460268,25442,0,1130
2025-11-25 04:26:49,x_RYZsOfpKY,6309216,185157,0,12758
2025-11-25 04:26:49,uOZRP1-dvhA,150257,1564,0,136
2025-11-25 04:26:49,vMg1KAFAKiY,730975,141535,0,7927
2025-11-25 04:26:49,IcWvUlwcKAI,6788,1522,0,125
2025-11-25 04:26:49,IZ9kqxCDvAs,560845,26629,0,1807
2025-11-25 04:26:49,UF4n5zmzx9A,158999,4194,0,241
2025-11-25 04:26:49,7bqePXphj2g,60359,8021,0,935
2025-11-25 04:26:49,TVqEwvbZP30,1088845,72932,0,5972
2025-11-25 04:26:49,fiG_T-0zFT8,403110,28403,0,1407
2025-11-25 04:26:49,04-csl0RRJc,44851,955,0,227
2025-11-25 04:26:49,kCnD_dMyJ3M,45413,2160,0,0
2025-11-25 04:26:49,s5dFrPwvbHY,76246,17802,0,1189
2025-11-25 04:26:49,W3eUZa56o0s,189580,3496,0,1368
2025-11-25 04:26:49,5ftlnz91DaM,104363,7451,0,407
2025-11-25 04:26:49,0-74AHbFWic,125330,10817,0,618
2025-11-25 04:26:49,BT4XRgmCjjQ,202672,,0,22
2025-11-25 04:26:49,uQc-pW3QLuI,6421140,119065,0,5073
2025-11-25 04:26:49,nDeKfR5iBxY,691404,33115,0,1321
2025-11-25 04:26:49,ZXrcsNlbtgs,105047,915,0,0
2025-11-25 04:26:49,llAI08UYyAw,1181624,248187,0,9067
2025-11-25 04:26:49,yRhin7unPeI,116236,4008,0,423
2025-11-25 04:26:49,6mP-mEHEQcw,99253,6637,0,985
2025-11-25 04:26:49,QJpTBz916MI,909939,100814,0,2780
2025-11-25 04:26:49,-3TOkp_6gRQ,466472,9014,0,66
2025-11-25 04:26:49,taSKSaq5qh8,226800,3921,0,23
2025-11-25 04:26:49,YMxjZF3gtoM,139963,8938,0,567
2025-11-25 04:26:49,9XNqe5r8xHI,412212,5890,0,23
2025-11-25 04:26:49,dCmNVtLsYzA,137996,7501,0,429
2025-11-25 04:26:49,GxXpkps21Kc,273675,12299,0,138
2025-11-25 04:26:49,L6tkKvVCs0Y,133820,9416,0,502
2025-11-25 04:26:49,TAL-HXKac80,1610171,54657,0,1819
2025-11-25 04:26:49,sgi_eji-ysM,260462,5323,0,63
2025-11-25 04:26:49,FFXSoSl_lGg,83365,4288,0,167
2025-11-25 04:26:49,MarWse2JmWU,285562,3302,0,21
2025-11-25 04:26:49,DOmdfYIPBXE,287866,2718,0,83
2025-11-25 04:26:49,Pzqzy2ZIcLI,162640,9180,0,39
2025-11-25 04:26:49,VXsWwTTgt78,245827,11650,0,71
2025-11-25 04:26:49,AmQXv7Pyqvw,71536,935,0,8
2025-11-25 04:26:49,gYEhRoknpZQ,72111,782,0,153
2025-11-25 04:26:49,VhzqSrscVP8,100890,4740,0,342
2025-11-25 04:26:49,l57EJ_eLsIc,60442,790,0,336
2025-11-25 04:26:49,dx4XsqUGm10,80596,12799,0,1061
2025-11-25 04:26:49,ex7ieF2B09A,121481,2218,0,117
2025-11-25 04:26:49,IftQ9zQ06-0,45482,975,0,123
2025-11-25 04:26:49,DG4ax7ec64o,498728,5996,0,285
2025-11-25 04:26:49,zLfnSXg0jKg,69454,2175,0,105
2025-11-25 04:26:49,24VDsNgWNfw,79053,422,0,1
2025-11-25 04:26:49,zupf7Kwx6v4,127757,2607,0,171
2025-11-25 04:26:49,S3Q33-4q1xo,75078,991,0,74
2025-11-25 04:26:49,4Ddbjkyy2C0,117799,839,0,0
2025-11-25 04:26:49,ANU0lVGfWyo,155985,20941,0,1747
2025-11-25 04:26:49,NED7nev2ywQ,34419399,1284143,0,122593
2025-11-25 04:26:49,qIXl45sU0wk,107600,2641,0,20
2025-11-25 04:26:49,QRTGKxrKBPM,346040,35451,0,959
2025-11-25 04:26:49,dolefeooLzc,249690,4640,0,314
2025-11-25 04:26:49,qJvjFBhQ6vQ,91366,1584,0,47
2025-11-25 04:26:49,IW14wQJKSC4,80270,3755,0,143
2025-11-25 04:26:49,ygIwtR2txaw,168034,7643,0,228
2025-11-25 04:26:49,MRYXsF2lblY,110067,14157,0,779
2025-11-25 04:26:49,SWdjfMIkQCg,87747,1552,0,124
2025-11-25 04:26:49,WsLcF1ojgFU,24585,2216,0,310
2025-11-25 04:26:49,4Xt_hR0KNvY,50810,6819,0,1416
2025-11-25 04:26:49,gSXQd_5ht0E,350011,20195,0,970
2025-11-25 04:26:49,ayjRv2g2UqY,345607,17875,0,762
2025-11-25 04:26:49,XtTT5XdZVpw,58056,3426,0,175
2025-11-25 04:26:49,7gDl4S3wB14,404221,7451,0,743
2025-11-25 04:26:49,_6xcFXlJcX8,89320,976,0,32
2025-11-25 04:26:49,oslNxV_8Q2c,241900,10350,0,112
2025-11-25 04:26:49,m0HhR1k9JEw,87474,199,0,4
2025-11-25 04:26:49,G36amiUCkXU,121796,16897,0,3085
2025-11-25 04:26:49,cVL4bRjA6X0,164893,23345,0,967
2025-11-25 04:26:49,LUQ28DBF7EU,137602,3575,0,298
2025-11-25 04:26:49,I9U5JRfZ4bA,24692,792,0,133
2025-11-25 04:26:49,UFozBQrnmII,746523,24686,0,393
2025-11-25 04:26:49,lUHLwBOY04I,115819,13010,0,283
2025-11-25 04:26:49,dhzVHS8C_nc,82123,486,0,0
2025-11-25 04:26:49,KDC-EOsNzAg,74783,14336,0,447
2025-11-25 04:26:49,Yy2ZovGi-Uk,339264,9203,0,134
2025-11-25 04:26:49,tk9FDjJd6zM,22020,497,0,58
2025-11-25 04:26:49,81QYAxvO3Ik,109683,14931,0,986
2025-11-25 04:26:49,-dfR8iYqwK4,122405,2579,0,416
2025-11-25 04:26:49,yxXNIzrfPNQ,63396,5230,0,720
2025-11-25 04:26:49,jRgzfKDTI7g,385950,10224,0,324
2025-11-25 04:26:49,JUYQapYmw74,119245,1401,0,2
2025-11-25 04:26:49,hXKJ0gHYQ6E,48045,268,0,17
2025-11-25 04:26:49,4oml768wFnk,27955,2862,0,153
2025-11-25 04:26:49,HIE0fSPuvLY,167561,812,0,19
2025-11-25 04:26:49,f8aS4qwuO7k,137054,8258,0,65
2025-11-25 04:26:49,snH3HQSF7Ew,211725,3612,0,666
2025-11-25 04:26:49,x15pDRtzYno,54770,1008,0,152
2025-11-25 04:26:49,4l9Ni3tjbwM,1050998,11952,0,117
2025-11-25 04:26:49,tmVYOETfA10,19309,2176,0,65
2025-11-25 04:26:49,wUGh03rLZbY,91990,3187,0,242
2025-11-25 04:26:49,koeM_jz4CdM,246431,10573,0,1162
2025-11-25 04:26:49,UfVkyXaTGcs,102734,3371,0,74
2025-11-25 04:26:49,j-4AHlLg9XA,,107,0,0
2025-11-25 04:26:49,6hIKI8RZ1ys,418366,6942,0,16
2025-11-25 04:26:49,QebVV6D641k,202881,1084,0,717
2025-11-25 04:26:49,kuetvJE_C_U,148937,3934,0,66
2025-11-25 04:26:49,OWpLhNyqeqg,26817,3155,0,354
2025-11-25 04:26:49,2HwsSTLuA8A,132927,3938,0,446
2025-11-25 04:26:49,xuL1CDdhsOg,210464,2082,0,0
2025-11-25 04:26:49,SdVBuVm_Sw8,94460,700,0,0
2025-11-25 04:26:49,dqMImJF-rgA,71608,2797,0,271
2025-11-25 04:26:49,xZFWSWcQ3As,87218,1030,0,63
2025-11-25 04:26:49,KO6gxf8vXJQ,228617,526,0,1
2025-11-25 04:26:49,oLY17RG3OMI,207072,3881,0,246
2025-11-25 04:26:49,h09ng9lTOEM,167117,1506,0,6
2025-11-25 04:26:49,4-6IONBWRMQ,93847,1518,0,31
2025-11-25 04:26:49,oVwGURkvEq4,129100,1673,0,641
2025-11-25 04:26:49,vpXtzSpyV_8,161204,12492,0,663
2025-11-25 04:26:49,6L7xTio0QyY,54250,4669,0,468
2025-11-25 04:26:49,Aj8AmqTQkAs,77436,963,0,54
2025-11-25 04:26:49,599nhYHHvQo,103102,846,0,0
2025-11-25 04:26:49,tPMkWfK6N-E,86267,8877,0,457
2025-11-25 04:26:49,k1yXf4L5bnc,84913,2236,0,141
2025-11-25 04:26:49,8j4RM-bBYvA,8289,915,0,286
2025-11-25 04:26:49,KSha-fc5EhA,92611,524,0,0
2025-11-25 04:26:49,xcqjxAXsbHU,468277,25542,0,1133
2025-11-25 04:26:49,nbzmTUB-FCs,14056,1164,0,186
2025-11-26 22:49:36,hcJEQXJIALo,5616,2531,0,421
2025-11-26 22:49:36,9XNqe5r8xHI,433234,6060,0,26
2025-11-26 22:49:36,8j4RM-bBYvA,22339,1233,0,441
2025-11-26 22:49:36,l57EJ_eLsIc,168840,1538,0,595
2025-11-26 22:49:36,6ixvIIIxwlk,104311,1066,0,0
2025-11-26 22:49:36,m0HhR1k9JEw,87635,198,0,5
2025-11-26 22:49:36,dhzVHS8C_nc,82165,480,0,1
2025-11-26 22:49:36,ST05E_5kn2E,230573,4441,0,317
2025-11-26 22:49:36,ITQYMtkP23E,290503,1380,0,0
2025-11-26 22:49:36,NED7nev2ywQ,38449301,1332288,0,129164
2025-11-26 22:49:36,UF4n5zmzx9A,213200,5144,0,268
2025-11-26 22:49:36,nDeKfR5iBxY,818335,38677,0,1423
2025-11-26 22:49:36,vIUORnIS_ug,293947,12967,0,990
2025-11-26 22:49:36,VhzqSrscVP8,147864,6023,0,408
2025-11-26 22:49:36,tXJJhKobuas,182207,2547,0,146
2025-11-26 22:49:36,G36amiUCkXU,375526,26541,0,4852
2025-11-26 22:49:36,_o05ucPBD7g,60208,1247,0,65
2025-11-26 22:49:36,-dfR8iYqwK4,195410,3421,0,491
2025-11-26 22:49:36,rOZV4RZrA3A,172849,2071,0,5
2025-11-26 22:49:36,dolefeooLzc,361873,5733,0,370
2025-11-26 22:49:36,F2B4VITJfb0,59175,1615,0,91
2025-11-26 22:49:36,SdVBuVm_Sw8,,699,0,0
2025-11-26 22:49:36,PJyQaQosJpk,75263,849,0,15
2025-11-26 22:49:36,qEGsMTo-adg,21455,1770,0,214
2025-11-26 22:49:36,vQ_NFqtGDgo,106614,19877,0,825
2025-11-26 22:49:36,W3eUZa56o0s,221709,3858,0,1504
2025-11-26 22:49:36,x15pDRtzYno,132680,1615,0,193
2025-11-26 22:49:36,QRTGKxrKBPM,472253,39548,0,1004
2025-11-26 22:49:36,5ftlnz91DaM,157807,9794,0,485
2025-11-26 22:49:36,HQdJ8dMeCHM,114469,701,0,1530
2025-11-26 22:49:36,fiSsGbfus6I,274137,2004,0,1201
2025-11-26 22:49:36,4Ddbjkyy2C0,119593,836,0,0
2025-11-26 22:49:36,nzbbL07maKA,86030,5732,0,250
2025-11-26 22:49:36,taSKSaq5qh8,250694,4107,0,38
2025-11-26 22:49:36,DOmdfYIPBXE,337981,3082,0,87
2025-11-26 22:49:36,MRYXsF2lblY,197085,18331,0,1014
2025-11-26 22:49:36,koeM_jz4CdM,378923,14523,0,1466
2025-11-26 22:49:36,Yy2ZovGi-Uk,349499,9367,0,143
2025-11-26 22:49:36,w0ZQp2CmHHw,48602,1406,0,152
2025-11-26 22:49:36,gYEhRoknpZQ,107112,936,0,168
2025-11-26 22:49:36,P0OLVEm0pfM,66003,194,0,0
2025-11-26 22:49:36,_6xcFXlJcX8,108760,1196,0,35
2025-11-26 22:49:36,0-74AHbFWic,150790,11691,0,625
2025-11-26 22:49:36,LxMaia85m5Y,185892,3703,0,167
2025-11-26 22:49:36,CvGT2o7-_ZA,81896,1531,0,11
2025-11-26 22:49:36,1wRkbauiGU8,69516,2125,0,134
2025-11-26 22:49:36,55xYiuSAp5c,295562,4549,0,18
2025-11-26 22:49:36,XZ1FhU9XeEc,137115,1888,0,244
2025-11-26 22:49:36,Bj6tJxDPzoY,112865,7489,0,242
2025-11-26 22:49:36,ex7ieF2B09A,228271,3698,0,192
2025-11-26 22:49:36,IW14wQJKSC4,97875,4059,0,148
